State,County,Year,Month,Flood Occurrence Count,DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
VA,Frederick County,2011,1,0,116,0,84.27483871,15.72516129,0,0,0,73.88423762,29.3615321,1.19,10,-1.4086,2.6,36.6,34,-2.821,39.4,28.4,43,-1.673,30.1,20.2,56,-0.51,20.7,1450671,0.111934491,413.5,1070.96,43,2.01,5.21,87,415.51,1076.17,46,0,46.68143845,46.68143845,5.687528397,4.811690623,8250732.508,4.326189041,12.17614841,86.44000244,864.907959,778.4679565,278.735687,97.34870718,405227056.7,255.1328278,375.0931427,0,583572,583572,674.7694215,12469.59935,980982484,1,31,-57350549504,68566499328,1.26E+11,472859.363,4436460846,6.87E+11,168960944,4637012480,-30214815744,43493306368,73708122112,105533899.9,2362812803,1.53E+14,135261112,2435648230,-53211344896,35793211392,89004556288,105071884.3,2891920068,1.53E+14,-21749833,2901932262
VA,Wythe County,2011,1,0,58,42.24774194,57.75225806,0,0,0,0,24.26604399,11.74828197,1.28,4,-1.7965,3.08,38.5,27,-3.806,42.3,29.7,36,-2.703,32.4,20.8,43,-1.704,22.5,1577490,0.121719907,461.82,1196.11,34,2.82,7.3,75,464.64,1203.41,37,0,55.2534523,55.2534523,10.25682403,7.10685357,16180037.34,8.642294884,20.57301083,565.3208008,1243.605957,678.2851563,753.2666616,99.47627172,1188270626,741.4517212,889.7490112,0,2932065,2932065,2606.404056,56890.24812,4111576335,1,29,-1.09E+11,1.06E+11,2.14E+11,-4094491.211,8910839612,-6.46E+12,279861344,9359620915,-57812447232,63344390144,1.21E+11,219003959.8,5006583623,3.45E+14,295237232,4971489894,-76586803200,81670914048,1.58E+11,223135792.6,5446130035,3.52E+14,11928416,5743383347
VA,Chesterfield County,2011,2,0,156,0,44.605,55.395,0,0,0,283.0267204,109.0578942,1.34,15,-1.6593,3,57.1,118,7.117,50,44,112,4.618,39.4,31,90,2.23,28.8,1496434,0.115465586,423.3,1096.34,41,13.66,35.38,29,436.96,1131.72,42,0,25.89081001,25.89081001,2.37968208,1.92720916,3561037.174,1.984203577,4.735317421,-27.46083069,132.9819794,160.4428101,62.85655229,25.01871296,94060681.97,65.7924881,91.34541931,0,23741224,23741224,10382.633,398034.7633,15536925028,1,38,-59162791936,60143243264,1.19E+11,-64763.20647,3427468527,-96913864109,11840515,3473139917,-33059321856,34250604544,67309926400,50271158.11,1840753819,7.52E+13,10767096.5,1879227738,-34377281536,34457124864,68834406400,50611588.58,2067442246,7.57E+13,0,2113530522
VA,Franklin County,2011,2,0,190,0,9.7525,90.2475,0,0,0,30.56958831,15.95520128,1.39,18,-1.6595,3.05,52.8,106,4.331,48.5,41,100,3.525,37.5,29.2,94,2.727,26.5,2417646,0.186546759,690.43,1788.21,7,21.12,54.7,23,711.55,1842.91,9,0,45.75933075,45.75933075,8.300388199,6.033175544,20067400.33,6.726758003,16.80292702,202.8021393,1081.489624,878.6874847,365.5963091,115.0774098,883882454.3,339.4043427,487.1253052,0,3370016,3370016,2124.990849,47599.27005,5137475625,1,30,-46706704384,55263596544,1.02E+11,364237.9146,6261530707,8.81E+11,605641088,6705360384,-35831877632,44479819776,80311697408,141873637.4,3729065707,3.43E+14,265896200,3852504704,-41764487168,38729347072,80493834240,141513076.1,3719369913,3.42E+14,-180349200,4507634176
VA,Prince Edward County,2011,2,0,200,0,0,100,0,0,0,24.35293091,10.05412247,1.44,17,-1.6463,3.09,54.2,111,5.476,48.7,42.1,108,4.195,37.9,30.1,99,3.028,27.1,1205840,0.09304321,349.96,906.39,55,3.88,10.05,55,353.84,916.44,58,0,28.79609489,28.79609489,4.175933934,2.561373126,5035508.175,3.776383758,7.527525663,77.06755829,238.28685,161.2192917,145.4810346,26.04727389,175426850.8,145.2270584,178.4177811,0,1748975,1748975,1171.488036,27870.9866,1412627133,1,32,-45317136384,49137999872,94455136256,1094897.872,5147336896,1.32E+12,402117744,5478655386,-29557010432,32118239232,61675249664,62385637.51,2921695970,7.52E+13,163200800,3137811968,-34495942656,34484158464,68980101120,61537268.32,2970753651,7.42E+13,-171413888,3372718874
VA,Lee County,2011,4,0,0,100,0,0,0,0,0,22.54764364,10.39641978,8.11,125,4.0082,4.1,70.4,104,3.531,66.9,57.6,112,3.147,54.5,44.9,108,2.863,42,1474858,0.113800772,435.52,1127.99,39,1.89,4.9,88,437.41,1132.89,41,0,60.00545502,60.00545502,12.99915851,8.241357537,19171912.93,12.00566006,24.52175674,348.4200134,1142.960815,794.540802,534.830888,114.0510983,791932653.2,505.1800079,695.2965393,0,1571773,1571773,2712.563739,51934.85343,4016536530,1,31,-1.23E+11,1.73E+11,2.95E+11,-2836980.092,10943374560,-4.20E+12,300902336,11177604096,-79593086976,89134325760,1.69E+11,303332618.9,6312441834,4.49E+14,326503488,6549622272,-1.08E+11,81039704064,1.89E+11,306240772,6415072009,4.53E+14,27218935,7159061760
VA,Petersburg City,2011,4,0,160,0,40,60,0,0,0,534.4936709,275.0832778,2.17,26,-1.0714,3.24,73.4,113,4.006,69.4,61.3,120,4.105,57.2,49.1,122,4.101,45,78087,0.006025231,22.93,59.39,107,0.25,0.65,111,23.18,60.04,108,0,25.28434753,25.28434753,1.755034209,1.957483141,137045.3563,1.149295092,4.020282459,-0.460299999,67.74691772,68.20721772,38.78443412,12.45714699,3028560.107,43.25870895,50.65487366,0,4641222,4641222,8324.048805,193948.9806,649999999,1,37,-42096390144,58386698240,1.00E+11,-1895762.098,3829897905,-1.48E+11,0,3051284326,-24693940224,33672835072,58366775296,63780361.11,1905357381,4.98E+12,0,1498907955,-36784746496,27314653184,64099399680,66350441.46,2400871855,5.18E+12,0,1920294426
VA,Pulaski County,2011,4,0,0,100,0,0,0,0,0,40.69535881,20.19890823,5.61,121,2.3342,3.28,69.1,124,4.868,64.2,56.2,123,4.607,51.6,43.3,126,4.367,38.9,1120335,0.086445602,319.86,828.43,63,9.74,25.23,39,329.6,853.66,65,0,57.53236771,57.53236771,10.20973972,7.517364051,11438328.75,8.301354408,21.30818367,499.5924683,1124.327637,624.7351685,665.7882612,88.7214719,745905891.6,640.2854004,798.2949707,0,6691433,6691433,8671.351847,198568.7907,9714818972,1,33,-78688649216,75720048640,1.54E+11,-6305303.851,7908473361,-7.06E+12,310631840,8907626496,-38960660480,39025385472,77986045952,205977375.2,4545579733,2.31E+14,233860928,4900696883,-52446605312,65353580544,1.18E+11,212285465.2,4873547168,2.38E+14,0,5342990950
VA,Amelia County,2011,5,0,98,2.012580645,97.98741935,0,0,0,0,13.7330921,5.824071681,3.53,54,-0.2334,3.76,77.7,72,0.363,77.3,66.4,87,1.31,65.1,55.1,103,2.26,52.8,1232151,0.09507338,355.27,920.15,54,3.25,8.42,67,358.52,928.56,57,0,24.43089485,24.43089485,3.046091329,1.939521938,3753244.477,2.723602295,5.56592989,48.17499924,161.2232971,113.0482979,91.53300911,19.86315252,112782488.7,90.65689087,118.5950699,0,4203725,4203725,5117.290088,112467.5976,6305274099,1,34,-38704386048,48455753728,87160139776,-195398.0954,3671827650,-2.41E+11,165164064,4010004224,-27914229760,27385675776,55299905536,46420786.51,2100559585,5.72E+13,84009184,2302760192,-26568650752,29051451392,55620102144,46765110.36,2105763611,5.76E+13,-64262376,2302253824
VA,Charles City County,2011,5,0,169,0,30.75645161,69.24354839,0,0,0,13.62055276,6.185489054,3.32,50,-0.5287,3.85,79.3,92,1.546,77.8,68.5,101,1.847,66.7,57.7,105,2.148,55.6,698384,0.053887654,182.82,473.5,89,21.42,55.48,22,204.24,528.98,93,0,20.95639801,20.95639801,1.369539115,1.677344282,956464.2051,0.799416006,3.410552597,-3.75999999,85.5054245,89.26542449,15.99794013,12.60153683,11172705.42,12.50014973,35.37593346,0,30265842,30265842,34983.0189,940881.4498,24431580668,1,60,-30571450368,31919370240,62490820608,-322660.3913,2039766501,-2.25E+11,0,1698938317,-19858421760,18315352064,38173773824,31181258.81,1052902769,2.18E+13,0,799538732.8,-19219773440,19142782976,38362556416,31515967.2,1352950043,2.20E+13,0,1107393536
VA,Prince William County,2011,5,0,0,100,0,0,0,0,0,464.3546475,154.5455553,3.3,54,-0.4377,3.74,76.8,87,1.816,75,66.3,113,2.966,63.3,55.8,118,4.129,51.7,1206341,0.093081867,336.4,871.27,58,12.07,31.26,32,348.47,902.53,60,0,30.86613655,30.86613655,3.211962926,2.882245933,3874722.568,2.422681332,6.820157528,-61.80653,389.0670166,450.8735466,80.60415825,37.96477275,97268987.36,80.85585785,117.3433945,0,2082331,2082331,2175.40569,47012.08253,2625168641,1,34,-62083203072,60929912832,1.23E+11,-126942.113,4591316591,-1.53E+11,0,4692827648,-36535562240,32675614720,69211176960,88352676.97,2491003027,1.07E+14,6039730.5,2481282714,-42698817536,36925132800,79623950336,88620238.16,2755162379,1.07E+14,4219818.5,2666575360
VA,Pulaski County,2011,5,0,0,100,0,0,0,0,0,40.69535881,20.19890823,5.54,112,1.7949,3.75,74.4,77,0.821,73.6,62,89,1.471,60.5,49.6,99,2.118,47.5,1120335,0.086445602,319.86,828.43,63,9.74,25.23,39,329.6,853.66,65,0,57.53236771,57.53236771,10.20973972,7.517364051,11438328.75,8.301354408,21.30818367,499.5924683,1124.327637,624.7351685,665.7882612,88.7214719,745905891.6,640.2854004,798.2949707,0,6691433,6691433,8671.351847,198568.7907,9714818972,1,33,-78688649216,75720048640,1.54E+11,-6305303.851,7908473361,-7.06E+12,310631840,8907626496,-38960660480,39025385472,77986045952,205977375.2,4545579733,2.31E+14,233860928,4900696883,-52446605312,65353580544,1.18E+11,212285465.2,4873547168,2.38E+14,0,5342990950
VA,Lynchburg City,2011,6,0,0,100,0,0,0,0,0,595.5673069,249.2184462,3.48,56,-0.4023,3.88,85.8,116,3.046,82.8,74,116,2.631,71.4,62.2,102,2.225,60,169003,0.013040355,49.13,127.25,102,0.52,1.35,105,49.65,128.59,103,0,39.27316666,39.27316666,5.487294323,3.941857632,927369.2024,4.659832478,10.24049931,146.3778992,404.7203369,258.3424377,229.2407521,27.39018417,38742374.83,228.9885406,260.3093689,0,11484654,11484654,6564.181778,253022.1885,1109366413,1,27,-33773875200,43225702400,76999577600,10665351.64,5031897648,1.80E+12,544673600,5197878374,-27781365760,26867013632,54648379392,85797276.45,2567482444,1.45E+13,160775280,2635574477,-33802934272,29559674880,63362609152,75171402.27,3378787900,1.27E+13,-279664096,4011751322
VA,Petersburg City,2011,6,0,180,0,19.764,80.236,0,0,0,534.4936709,275.0832778,2.92,36,-1.1338,4.05,88.2,115,2.977,85.2,76.8,115,2.533,74.3,65.4,108,2.11,63.3,78087,0.006025231,22.93,59.39,107,0.25,0.65,111,23.18,60.04,108,0,25.28434753,25.28434753,1.755034209,1.957483141,137045.3563,1.149295092,4.020282459,-0.460299999,67.74691772,68.20721772,38.78443412,12.45714699,3028560.107,43.25870895,50.65487366,0,4641222,4641222,8324.048805,193948.9806,649999999,1,37,-42096390144,58386698240,1.00E+11,-1895762.098,3829897905,-1.48E+11,0,3051284326,-24693940224,33672835072,58366775296,63780361.11,1905357381,4.98E+12,0,1498907955,-36784746496,27314653184,64099399680,66350441.46,2400871855,5.18E+12,0,1920294426
VA,Lynchburg City,2011,7,0,0,100,0,0,0,0,0,595.5673069,249.2184462,2.69,17,-1.5228,4.21,89.6,117,3.538,86.1,78.1,119,2.918,75.2,66.7,112,2.411,64.3,169003,0.013040355,49.13,127.25,102,0.52,1.35,105,49.65,128.59,103,0,39.27316666,39.27316666,5.487294323,3.941857632,927369.2024,4.659832478,10.24049931,146.3778992,404.7203369,258.3424377,229.2407521,27.39018417,38742374.83,228.9885406,260.3093689,0,11484654,11484654,6564.181778,253022.1885,1109366413,1,27,-33773875200,43225702400,76999577600,10665351.64,5031897648,1.80E+12,544673600,5197878374,-27781365760,26867013632,54648379392,85797276.45,2567482444,1.45E+13,160775280,2635574477,-33802934272,29559674880,63362609152,75171402.27,3378787900,1.27E+13,-279664096,4011751322
VA,Galax City,2011,8,0,74,25.80645161,74.19354839,0,0,0,0,319.1608392,150.4895105,4.94,84,0.5992,4.34,82.4,116,2.807,79.6,70.7,108,1.929,68.8,59.1,86,1.146,58,28886,0.002228858,8.24,21.34,123,0.04,0.1,126,8.28,21.45,124,0,41.39720917,41.39720917,7.489094169,5.301361452,216329.9742,6.434169292,14.78667879,697.833252,903.4894409,205.656189,760.4336186,27.67880073,21965885.51,761.6545105,792.8798828,0,140223,140223,1263.086305,12474.83817,36485511,1,35,-53201338368,44518121472,97719459840,-11294248.91,7517762835,-3.26E+11,327915520,8102254336,-28653285376,26556651520,55209936896,170412208.8,4046362273,4.92E+12,218540904,4489738240,-37558415360,32938045440,70496460800,181706455.2,4613672242,5.25E+12,-84864652,5243573248
VA,Wythe County,2011,9,0,21,83.33333333,12.30833333,4.358333333,0,0,0,24.26604399,11.74828197,4.89,105,1.809,3.08,74.2,40,-1.276,75.5,64.2,82,0.97,63.2,54.1,107,3.126,51,1577490,0.121719907,461.82,1196.11,34,2.82,7.3,75,464.64,1203.41,37,0,55.2534523,55.2534523,10.25682403,7.10685357,16180037.34,8.642294884,20.57301083,565.3208008,1243.605957,678.2851563,753.2666616,99.47627172,1188270626,741.4517212,889.7490112,0,2932065,2932065,2606.404056,56890.24812,4111576335,1,29,-1.09E+11,1.06E+11,2.14E+11,-4094491.211,8910839612,-6.46E+12,279861344,9359620915,-57812447232,63344390144,1.21E+11,219003959.8,5006583623,3.45E+14,295237232,4971489894,-76586803200,81670914048,1.58E+11,223135792.6,5446130035,3.52E+14,11928416,5743383347
VA,Alexandria City,2011,10,0,0,100,0,0,0,0,0,3599.176441,1813.975543,3.99,91,0.8948,3.1,66.6,39,-1.601,68.2,56.7,53,-0.322,57,46.9,72,1.076,45.8,53229,0.004107176,15.03,38.93,112,0.44,1.14,107,15.47,40.07,111,0,16.86433792,16.86433792,2.522182431,2.300787665,134253.2486,1.795046687,5.715889454,-1.910894871,85.82835388,87.73924875,33.84761109,24.90017611,1809831.765,29.15907383,72.33148041,0,159013,159013,680.5100804,7344.758893,36386874,1,37,-22025947136,26445699072,48471646208,-18964934.57,2573210583,-1.01E+12,-2448363.375,2560054810,-13303315456,13577544704,26880860160,51247806.68,1247944695,2.74E+12,4750.277588,1206746368,-15941216256,15450240000,31391456256,70212741.06,1762113793,3.75E+12,4446056.25,1810975885
VA,Mecklenburg County,2011,10,0,9,90.72612903,9.273870968,0,0,0,0,18.50872855,10.61466487,3.5,78,0.4781,3.02,69.4,42,-1.254,70.7,57.7,55,-0.344,58,45.9,64,0.475,45.4,2295562,0.177126698,625.48,1619.99,9,53.74,139.19,12,679.22,1759.17,10,0,26.77284813,26.77284813,2.992296445,1.929228891,6869002.012,2.774950862,5.430130482,55.00392151,185.0009003,129.9969788,108.9601686,21.97067255,250394716.8,107.7631149,138.2100739,0,16702310,16702310,14280.94093,462686.7836,32818159210,1,43,-35051286528,27301697536,62352984064,273657.8624,2685137107,6.29E+11,75957272,2947670272,-19064518656,17495517184,36560035840,55953152.66,1522075924,1.29E+14,41747152,1698478438,-19537426432,22798852096,42336278528,55682620.84,1653259310,1.28E+14,-26206634,1953014784
VA,Northampton County,2011,10,0,0,100,0,0,0,0,0,6.024207526,3.548106754,2.66,60,-0.2656,2.93,69.4,58,0.176,69.2,60.6,55,0.07,60.5,51.8,58,-0.021,51.8,2441483,0.188386034,211.61,548.07,85,583.64,1511.62,2,795.25,2059.69,6,0,17.28856277,17.28856277,0.168524191,0.505938682,411448.9486,0,0.453731179,-1.783083439,28.65166473,30.43474817,1.123972721,3.072878915,2746138.482,0,6.371074677,0,3497915,3497915,3687.749115,97881.29214,9010067211,19,215,-30440736768,53722501120,84163237888,-4213.088124,929777239.9,-10293598067,0,209816153.6,-18334046208,33513650176,51847696384,9951044.582,433641275.7,2.43E+13,0,101120121.6,-26814464000,19171778560,45986242560,10530240.78,609591730.1,2.57E+13,0,167568726.4
VA,Richmond County,2011,10,0,0,100,0,0,0,0,0,16.43200029,6.913289434,3.02,70,-0.0408,3.06,70.1,68,0.216,69.9,59.1,73,0.562,58.5,48.2,77,1.021,47.2,744266,0.057427932,191.49,495.96,87,24.87,64.41,20,216.36,560.37,90,0,30.54209328,30.54209328,2.783968101,3.024828887,2072012.802,1.723207951,7.199632168,-0.300000012,55.29455185,55.59455186,20.8027333,15.39478281,15482767.1,23.22414494,40.48747635,0,8268299,8268299,8827.360278,253989.2665,6569904125,1,81,-30178971648,35339657216,65518628864,-12269.94909,3976856849,-9132105927,0,4169306752,-26036805632,23022508032,49059313664,41498555.49,2200416264,3.09E+13,0,2081436864,-23570634752,23811452928,47382087680,41533450.48,2506419406,3.09E+13,0,2704556928
VA,Spotsylvania County,2011,10,0,0,100,0,0,0,0,0,116.0718779,42.36157065,3.8,81,0.5797,3.22,67.3,35,-1.501,68.8,56.4,64,0.31,56.1,45.6,91,2.224,43.4,1431325,0.110441744,401.5,1039.88,45,12.76,33.05,31,414.26,1072.93,47,0,34.59052277,34.59052277,2.843575191,2.062345294,4070080.261,2.482428074,5.307799244,-20.41799927,165.4253693,185.8433685,86.98825988,22.23867818,124508471.1,87.27249146,114.1259537,0,5860267,5860267,3039.511646,98239.39054,4350529007,1,36,-57379254272,58688851968,1.16E+11,-788473.6628,3810549641,-1.13E+12,103010008,3960027853,-40835858432,32538314752,73374173184,47155439.36,2099900958,6.75E+13,44526120,2184314573,-36330426368,44483198976,80813625344,48153499.57,2264947114,6.89E+13,-34888276,2390167808
VA,Falls Church City,2011,12,0,0,100,0,0,0,0,0,2444.015444,1055.598456,4.41,101,1.2003,3.21,50.7,117,6.852,43.8,42,117,6.249,35.8,33.4,119,5.741,27.7,7114,0.00054892,2,5.18,133,0,0,132,2,5.18,133,0,9.659960747,9.659960747,2.186554197,1.231473797,15555.14656,1.961046576,3.779504347,84.28718567,133.2703705,48.98318481,101.6684003,8.054811828,723268.9999,100.9455376,112.9336472,0,6553,6553,56.95586168,396.7662443,405184,2,30,-8060172288,10259897344,18320069632,-13602938.77,1606245659,-96771306387,-190718816,2027505562,-5083681792,6144833536,11228515328,55864409.55,925441447.7,3.97E+11,-8271382.5,1143223450,-5533767680,5613627392,11147395072,69467347.2,953105619.3,4.94E+11,113251048,1130346765
VA,Rockingham County,2011,12,0,0,100,0,0,0,0,0,34.77605795,15.349498,3.56,97,0.9109,2.65,49.5,116,6.247,43.3,39.1,115,5.661,33.4,28.6,113,4.962,23.6,2957846,0.228228858,849.08,2199.11,3,4.27,11.06,52,853.35,2210.17,4,0,47.67395401,47.67395401,9.53230521,8.122193149,28195090.84,6.562282324,22.57654667,242.7329865,1335.358887,1092.6259,519.204887,194.1239143,1536818428,444.3067322,817.303009,0,4436736,4436736,2981.660831,88421.14041,8825555050,2,29,-53253308416,64703733760,1.18E+11,1529864.352,5520038922,4.53E+12,171175776,5670000128,-41283575808,39406440448,80690016256,114289101.7,3439324894,3.38E+14,144633720,3284848512,-43070287872,40695779328,83766067200,112761975.9,3144478695,3.34E+14,13058080,2959734016
VA,Alexandria City,2012,1,0,0,100,0,0,0,0,0,3675.842276,1828.150736,2.3,33,-0.8676,3.17,48.2,113,5.609,42.6,38.8,109,4.602,34.2,29.3,102,3.507,25.8,53229,0.004107176,15.03,38.93,112,0.44,1.14,107,15.47,40.07,111,0,16.86433792,16.86433792,2.522182431,2.300787665,134253.2486,1.795046687,5.715889454,-1.910894871,85.82835388,87.73924875,33.84761109,24.90017611,1809831.765,29.15907383,72.33148041,0,159013,159013,680.5100804,7344.758893,36386874,1,37,-22025947136,26445699072,48471646208,-18964934.57,2573210583,-1.01E+12,-2448363.375,2560054810,-13303315456,13577544704,26880860160,51247806.68,1247944695,2.74E+12,4750.277588,1206746368,-15941216256,15450240000,31391456256,70212741.06,1762113793,3.75E+12,4446056.25,1810975885
VA,Craig County,2012,1,0,0,100,0,0,0,0,0,6.00037371,3.362217966,2.17,36,-0.9869,3.16,45.8,108,4.206,41.6,35.8,100,3.581,32.2,25.9,97,3.054,22.8,1124135,0.086738812,329.53,853.48,61,1.08,2.8,95,330.61,856.28,64,0,45.66824722,45.66824722,12.17618889,7.282895724,13687680.1,11.2980423,22.3512001,342.411438,1204.544312,862.1328735,666.1719363,170.6707612,749838468.3,654.8345337,899.7350464,0,1011908,1011908,1505.882396,28403.75629,1695010684,2,37,-80888700928,60697554944,1.42E+11,319512.1605,8454006576,3.60E+11,307151360,9159327744,-50509090816,41417072640,91926163456,155837446.1,4990825656,1.75E+14,256084128,5186850304,-43879956480,47330320384,91210276864,155528226.1,4858628691,1.75E+14,14857759,4957113856
VA,Radford City,2012,2,0,0,100,0,0,0,0,0,632.1482602,244.4402421,2.57,54,-0.2515,2.82,51.7,112,5.578,46.1,40.3,111,4.985,35.3,28.9,109,4.4,24.5,33953,0.00261983,9.87,25.56,120,0.34,0.88,108,10.21,26.44,119,0,38.27840424,38.27840424,6.789124011,5.661779808,230511.1275,5.2485919,14.91781654,519.7201538,713.5407715,193.8206177,577.5999048,32.46714905,19611249.57,579.701416,612.6377075,0,6136714,6136714,30099.73163,426226.2669,1021976188,1,33,-31649327104,41157648384,72806975488,61913031.66,5790343115,2.10E+12,0,6663863501,-22854762496,29626339328,52481101824,197470843.9,3081038242,6.70E+12,79705312,3333274778,-25452787712,30876334080,56329121792,135574361.9,3818401126,4.60E+12,29378662,4267093094
VA,Southampton County,2012,2,0,100,0,100,0,0,0,0,11.86346154,4.83974359,2.72,52,-0.67,3.39,57,108,5.002,52,44.8,106,4.081,40.7,32.8,104,3.362,29.4,2038123,0.157262577,599.14,1551.77,10,3.18,8.24,70,602.32,1560,12,0,18.84044456,18.84044456,1.019606855,1.028315852,2078084.183,0.714599907,2.362227345,-0.253872275,41.7085762,41.96244848,19.90807758,9.14088417,40603041.83,21.15896702,31.37418079,0,5805163,5805163,7527.094468,176737.9308,15351704872,1,33,-22082164736,32101713920,54183878656,647170.3406,1250074870,1.32E+12,-4988342.5,1212713472,-12764502016,20512573440,33277075456,26728576.91,641612908.6,5.45E+13,0,608339744,-15507219456,16078405632,31585625088,26125987.65,826621856.4,5.33E+13,2781304.25,774302112
VA,Augusta County,2012,3,0,34,66.50354839,33.49645161,0,0,0,0,29.26522756,12.57416923,4.85,111,1.4278,3.42,65.9,128,12.987,52.9,52.5,129,10.774,41.7,39.2,129,8.671,30.5,3349309,0.258434336,967,2504.52,2,3.86,10,56,970.86,2514.52,3,0,45.91569138,45.91569138,9.141470766,7.743450201,30617610.31,6.438438416,21.54697418,322.7993469,1360.403564,1037.604218,573.2775926,178.8327252,1920338336,525.2053833,844.2396729,0,1451500,1451500,1322.233382,28545.11705,4429155237,2,30,-71493771264,57737179136,1.29E+11,-662417.7258,5960069196,-2.22E+12,162870112,6193335808,-45074575360,39328030720,84402606080,144915804.4,3558301506,4.85E+14,157697392,3465791488,-39569190912,43484016640,83053207552,145583175,3540390661,4.88E+14,15378728,3376816640
VA,Colonial Heights City,2012,3,0,63,37.33935484,62.66064516,0,0,0,0,859.2684132,385.5659911,2.36,27,-1.387,3.75,71.1,128,11.5,59.6,58.5,127,10.315,48.2,45.9,127,9.144,36.8,27064,0.002088272,7.52,19.48,125,0.29,0.75,110,7.81,20.23,125,0,17.74585915,17.74585915,1.784517582,2.281069259,48296.18385,0.896034002,4.611421061,-0.421459466,31.10536957,31.52682903,13.98811761,8.754956117,378574.4149,15.1697278,26.90920258,0,4691040,4691040,19606.09293,267416.3214,530619299,1,37,-44124917760,58721632256,1.03E+11,-969251.8872,3980764565,-26231833074,0,3366228122,-28698566656,30770939904,59469506560,58284338.37,1855391727,1.58E+12,0,1461700979,-23183968256,21765787648,44949755904,62323880.91,2614004914,1.69E+12,0,2245690701
VA,Grayson County,2012,3,0,0,99.61612903,0.383870968,0,0,0,0,13.110709,7.964433208,4.06,73,-0.0101,4.07,62.1,128,10.976,51.1,50,129,9.785,40.2,37.8,127,8.494,29.3,1503419,0.116004552,442.17,1145.22,38,3.78,9.79,57,445.95,1155.01,40,0,47.65882492,47.65882492,11.6684148,6.492409124,17542516.51,10.96197414,20.63160019,620.1297607,1737.891357,1117.761597,918.4563263,182.9532121,1383703134,851.9621582,1172.87002,0,685526,685526,719.1767571,14335.60167,1083477901,1,29,-78570078208,99609116672,1.78E+11,-1914090.993,8862980899,-2.88E+12,559248064,9677411533,-51785699328,48009932800,99795632128,211366916,5160936014,3.18E+14,528238656,5492209766,-60624744448,55926194176,1.17E+11,213323839.1,5224487280,3.21E+14,-6552664.5,6142782054
VA,Hanover County,2012,3,0,2,98.24483871,1.75516129,0,0,0,0,81.76521399,31.68372502,3.7,73,-0.0618,3.76,69.8,127,11.081,58.7,57,128,10.577,46.4,44.2,129,10.079,34.1,1622405,0.125185571,468.54,1213.51,33,5.27,13.65,47,473.81,1227.16,36,0,29.89409637,29.89409637,2.502417871,2.203733195,4059935.266,1.962621093,5.23504324,-46.20899963,119.614502,165.8235016,58.97610223,22.65383422,95683123.14,60.61783218,86.47220459,0,4334196,4334196,5571.088628,123577.287,9038562045,1,34,-59685445632,64292839424,1.24E+11,5866926.892,3834781450,9.52E+12,35615480,3732734464,-39513526272,37033922560,76547448832,48355336.12,2043708786,7.85E+13,17334274,1933372851,-32319739904,36827717632,69147457536,42680090.56,2352856864,6.92E+13,-12859230,2220126669
VA,Lynchburg City,2012,3,0,0,100,0,0,0,0,0,600.8943153,249.0084766,5.35,110,1.6174,3.73,69,129,12.184,56.8,56,129,10.817,45.2,42.9,129,9.34,33.6,169003,0.013040355,49.13,127.25,102,0.52,1.35,105,49.65,128.59,103,0,39.27316666,39.27316666,5.487294323,3.941857632,927369.2024,4.659832478,10.24049931,146.3778992,404.7203369,258.3424377,229.2407521,27.39018417,38742374.83,228.9885406,260.3093689,0,11484654,11484654,6564.181778,253022.1885,1109366413,1,27,-33773875200,43225702400,76999577600,10665351.64,5031897648,1.80E+12,544673600,5197878374,-27781365760,26867013632,54648379392,85797276.45,2567482444,1.45E+13,160775280,2635574477,-33802934272,29559674880,63362609152,75171402.27,3378787900,1.27E+13,-279664096,4011751322
