State,County,Year,Month,Flash Flood Occurrence Count,DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
KS,Ness County,2020,7,1,159,8.687741935,23.60096774,67.71129032,0,0,0,0.95788468,0.555623397,5.77,116,2.7207,3.05,91.8,45,-1.287,93.1,78.8,64,-0.25,79.1,65.8,88,0.804,65,3725452,0.287457716,1074.75,2783.589722,9,0.26,0.67,87,1075.01,2784.26,9,0,21.60952759,21.60952759,1.258160607,1.102312641,4687216.951,0.946593434,2.665593052,628.2756348,819.4979858,191.2223511,722.1765787,42.56306085,2690434179,717.8033447,782.8024475,0,4347109,4347109,4818.179952,111632.1135,17949898138,2,31,-39119597568,39680270336,78799867904,-27020.72387,1712093971,-1.01E+11,59958984,1264122112,-24484032512,25117503488,49601536000,3633232.643,881874821,1.35E+13,23340238,644930540.8,-21550635008,24579983360,46130618368,3721129.911,1069107731,1.39E+13,-26785440,710131968
KS,Osborne County,2020,7,1,13,87.63967742,12.34354839,0.016774194,0,0,0,1.509683213,0.881979641,9.09,127,5.8698,3.22,89.6,28,-3.166,92.8,78.3,51,-0.756,79.1,66.9,99,1.568,65.3,3137029,0.242054707,892.5,2311.564388,32,1.86,4.82,61,894.36,2316.38,35,0,28.08983994,28.08983994,2.426966336,2.09081402,7613463.777,1.933777809,4.929847431,442.6837463,638.0933228,195.4095764,531.6795093,43.49193949,1667894039,529.7774048,592.3060913,0,8959669,8959669,9660.08053,258525.1938,30303952765,1,35,-53559353344,56183861248,1.10E+11,45972.10214,3597689518,1.44E+11,137478512,2709465856,-38296358912,36937904128,75234263040,13560604.5,2063570328,4.25E+13,51922728,1560140954,-34762366976,30898153472,65660520448,13698195.74,2053037869,4.30E+13,-49477008,1656286362
KS,Sedgwick County,2020,7,1,101,9.573870968,80.19032258,10.23806452,0,0,0,200.7897123,85.71133413,5.59,110,2.0678,3.52,92,57,-1.099,93.1,81.2,78,0.563,80.6,70.4,104,2.232,68.2,3459782,0.266958488,997.51,2583.53904,16,11.61,30.07,15,1009.12,2613.61,16,0,16.57667923,16.57667923,0.693362282,0.695272304,2398882.343,0.507374316,1.461465001,368.426239,472.2496643,103.8234253,414.7808086,18.43710567,1435051175,414.4387665,439.8831482,0,53243304,53243304,46364.35215,1451460.97,1.60E+11,1,41,-30039965696,48923643904,78963609600,-103050.7502,1522157895,-3.57E+11,-7158691.5,1129886720,-22543413248,28777865216,51321278464,30399204.35,740631639.2,1.05E+14,0,575887686.4,-25112326144,27296684032,52409010176,30972619.92,969093169.9,1.07E+14,10564899.5,710834873.6
KS,Shawnee County,2020,7,15,40,59.68677419,40.31322581,0,0,0,0,124.1535992,55.95311708,8.9,120,4.951,3.95,88.4,43,-1.79,90.2,79.3,84,0.77,78.5,70.1,115,3.23,66.9,1940808,0.149753704,544.02,1409.005332,94,11.71,30.33,14,555.73,1439.33,95,0,29.55124474,29.55124474,2.196351822,1.932602413,4262697.186,1.819554985,4.453935862,254.1199493,393.9006653,139.7807159,307.6943782,24.22121212,597175710.7,307.2252808,340.4665314,0,92531800,92531800,81786.54786,2693903.156,1.59E+11,1,35,-42275078144,53946871808,96221949952,-128128.1587,2881918692,-2.49E+11,58416504,2286470144,-26551482368,29129201664,55680684032,24552703.76,1468857169,4.77E+13,20552720,1228062157,-30227261440,26715901952,56943163392,25108465.46,1835275904,4.87E+13,-14636210,1448519462
KS,Sumner County,2020,7,1,131,2.409677419,64.5383871,33.04741935,0,0,0,7.279872011,3.366232107,7,124,3.6575,3.34,92.1,52,-1.808,93.9,81.4,71,0.114,81.3,70.7,102,2.039,68.7,4038971,0.311648997,1181.94,3061.210547,4,3.01,7.8,53,1184.95,3069.01,4,0,17.49096298,17.49096298,0.831433452,0.758297179,3356175.911,0.62942481,1.719281709,315.3766174,462.0933838,146.7167664,374.2178033,23.47083248,1511454855,371.9080811,405.4624023,0,61482204,61482204,22999.00698,982088.5287,92892322206,1,35,-37258457088,45791735808,83050192896,25018.02986,1431484095,1.01E+11,11153320,1038959488,-22998052864,25305772032,48303824896,13465212.76,701180929.8,5.44E+13,8397609,546766080,-27389313024,23992715264,51382028288,13666464.42,910476958.3,5.52E+13,0,621371584
VA,Alexandria City,2020,7,3,23,77.41935484,22.58064516,0,0,0,0,3971.175443,2007.486898,5.87,105,1.7449,4.13,92.3,128,5.536,86.8,82.3,128,5.487,76.8,72.3,128,5.433,66.9,53229,0.004107176,15.03,38.93,112,0.44,1.14,107,15.47,40.07,111,0,16.86433792,16.86433792,2.522182431,2.300787665,134253.2486,1.795046687,5.715889454,-1.910894871,85.82835388,87.73924875,33.84761109,24.90017611,1809831.765,29.15907383,72.33148041,0,159013,159013,680.5100804,7344.758893,36386874,1,37,-22025947136,26445699072,48471646208,-18964934.57,2573210583,-1.01E+12,-2448363.375,2560054810,-13303315456,13577544704,26880860160,51247806.68,1247944695,2.74E+12,4750.277588,1206746368,-15941216256,15450240000,31391456256,70212741.06,1762113793,3.75E+12,4446056.25,1810975885
VA,Arlington County,2020,7,2,23,77.41935484,22.58064516,0,0,0,0,3537.762963,1765.688889,5.66,102,1.5449,4.12,91.7,128,5.65,86.1,81.7,128,5.505,76.2,71.8,128,5.475,66.3,90298,0.006967438,25.97,67.26,106,0.09,0.23,119,26.06,67.5,107,0,35.81206131,35.81206131,3.303408442,3.116927111,298291.1755,2.476670265,7.074951363,-2.081119061,139.983078,142.0641971,61.53269885,33.34739062,5590799.485,64.36896515,104.0771255,0,66059,66059,155.9059532,1882.688987,14165459,1,29,-51499282432,41163128832,92662411264,4392202.845,3520975514,3.99E+11,0,3467725466,-17518563328,23053072384,40571635712,74521474.61,1711265746,6.77E+12,9572374,1731175526,-28908292096,40316026880,69224318976,70129362.08,2439546599,6.37E+12,1727565.75,2122325939
VA,Chesterfield County,2020,7,1,6,94.20548387,5.794516129,0,0,0,0,323.2036193,123.2080373,4.34,59,-0.2413,4.58,93,126,4.917,88.1,81.6,127,3.926,77.7,70.3,121,3.054,67.2,1496434,0.115465586,423.3,1096.34,41,13.66,35.38,29,436.96,1131.72,42,0,25.89081001,25.89081001,2.37968208,1.92720916,3561037.174,1.984203577,4.735317421,-27.46083069,132.9819794,160.4428101,62.85655229,25.01871296,94060681.97,65.7924881,91.34541931,0,23741224,23741224,10382.633,398034.7633,15536925028,1,38,-59162791936,60143243264,1.19E+11,-64763.20647,3427468527,-96913864109,11840515,3473139917,-33059321856,34250604544,67309926400,50271158.11,1840753819,7.52E+13,10767096.5,1879227738,-34377281536,34457124864,68834406400,50611588.58,2067442246,7.57E+13,0,2113530522
VA,Dickenson County,2020,7,1,27,72.85290323,27.14709677,0,0,0,0,16.28595894,8.495915203,6.33,103,1.4659,4.86,85.3,112,2.075,83.2,74.7,116,2.302,72.4,64.1,115,2.544,61.6,1134230,0.087517747,330.53,856.07,60,3.13,8.11,71,333.66,864.18,63,0,65.62763977,65.62763977,18.83391729,8.401219677,21361994.01,19.31420517,29.52485352,258.7799377,947.9511108,689.1711731,593.0922489,104.4801967,673297299.9,574.2671509,743.8246521,0,1823334,1823334,2007.889145,39534.68812,2279420010,1,26,-2.21E+11,2.16E+11,4.37E+11,2453772.929,16069278597,2.79E+12,-416746592,20437110989,-91204534272,1.24E+11,2.15E+11,317093040.2,9771298972,3.60E+14,207535616,11789146624,-1.24E+11,1.38E+11,2.62E+11,314687740.2,9039834835,3.57E+14,466104624,10441786470
VA,Fairfax County,2020,7,9,34,66.17903226,33.35580645,0.46516129,0,0,0,1091.598396,406.3040544,5.04,94,1.0499,3.99,91.6,128,5.738,85.9,81.5,128,5.688,75.8,71.3,128,5.547,65.8,1414512,0.109144444,390.97,1012.61,47,15.28,39.58,26,406.25,1052.18,48,0,42.40537643,42.40537643,2.97321719,2.52041488,4205651.394,2.371017933,6.132602024,-33.75182724,171.9189758,205.6708031,80.35358389,36.04433715,113823664,87.38097382,120.1926727,0,2141407,2141407,1244.689276,38475.93404,1763145923,1,33,-54032789504,48642871296,1.03E+11,-62235.99246,3034656643,-88159461572,0,3223691213,-24058142720,30064220160,54122362880,67825814.58,1621554388,9.61E+13,3657509,1684286029,-40493080576,43480268800,83973349376,67895682.04,1957886841,9.62E+13,0,1946746035
VA,Grayson County,2020,7,1,0,100,0,0,0,0,0,13.2275911,7.728937412,5.17,86,0.4098,4.76,81.2,110,2.027,79.2,70.7,119,2.496,68.2,60.2,118,2.974,57.2,1503419,0.116004552,442.17,1145.22,38,3.78,9.79,57,445.95,1155.01,40,0,47.65882492,47.65882492,11.6684148,6.492409124,17542516.51,10.96197414,20.63160019,620.1297607,1737.891357,1117.761597,918.4563263,182.9532121,1383703134,851.9621582,1172.87002,0,685526,685526,719.1767571,14335.60167,1083477901,1,29,-78570078208,99609116672,1.78E+11,-1914090.993,8862980899,-2.88E+12,559248064,9677411533,-51785699328,48009932800,99795632128,211366916,5160936014,3.18E+14,528238656,5492209766,-60624744448,55926194176,1.17E+11,213323839.1,5224487280,3.21E+14,-6552664.5,6142782054
VA,Hanover County,2020,7,1,32,69.06129032,30.1616129,0.777096774,0,0,0,89.79676652,35.37680498,3.24,38,-1.1721,4.41,92.8,126,4.611,88.2,81.2,128,4.135,77.1,69.6,124,3.683,65.9,1622405,0.125185571,468.54,1213.51,33,5.27,13.65,47,473.81,1227.16,36,0,29.89409637,29.89409637,2.502417871,2.203733195,4059935.266,1.962621093,5.23504324,-46.20899963,119.614502,165.8235016,58.97610223,22.65383422,95683123.14,60.61783218,86.47220459,0,4334196,4334196,5571.088628,123577.287,9038562045,1,34,-59685445632,64292839424,1.24E+11,5866926.892,3834781450,9.52E+12,35615480,3732734464,-39513526272,37033922560,76547448832,48355336.12,2043708786,7.85E+13,17334274,1933372851,-32319739904,36827717632,69147457536,42680090.56,2352856864,6.92E+13,-12859230,2220126669
VA,Prince William County,2020,7,2,71,39.55129032,50.06129032,10.38870968,0,0,0,534.9295868,176.0019058,4.66,87,0.6582,4,92.1,128,5.945,86.2,81.7,128,5.956,75.7,71.2,128,5.874,65.3,1206341,0.093081867,336.4,871.27,58,12.07,31.26,32,348.47,902.53,60,0,30.86613655,30.86613655,3.211962926,2.882245933,3874722.568,2.422681332,6.820157528,-61.80653,389.0670166,450.8735466,80.60415825,37.96477275,97268987.36,80.85585785,117.3433945,0,2082331,2082331,2175.40569,47012.08253,2625168641,1,34,-62083203072,60929912832,1.23E+11,-126942.113,4591316591,-1.53E+11,0,4692827648,-36535562240,32675614720,69211176960,88352676.97,2491003027,1.07E+14,6039730.5,2481282714,-42698817536,36925132800,79623950336,88620238.16,2755162379,1.07E+14,4219818.5,2666575360
VA,Virginia Beach City,2020,7,1,1,99.12387097,0.876129032,0,0,0,0,356.8403074,147.75328,3.94,31,-1.8131,5.75,91.9,128,6.222,85.7,83.1,128,5.359,77.7,74.3,127,4.501,69.8,1379871,0.106471528,249.02,644.96,80,248.32,643.15,3,497.34,1288.1,28,0,16.98786163,16.98786163,0.308436661,0.660772819,425602.8033,0.094775729,0.778189063,-12.82937527,47.35764694,60.18702221,1.610544584,2.191292659,2226626.204,0.634371251,4.596948242,0,47609584,47609584,20308.98556,955645.0435,28077781800,3,136,-36746231808,43346735104,80092966912,57777.01141,1520456491,79878451587,0,872966496,-17950746624,36516519936,54467266560,41338426.63,766101773,5.72E+13,0,430979849.6,-24061188096,20431411200,44492599296,42968029.77,937380555.5,5.94E+13,0,593782521.6
KS,Haskell County,2020,8,1,51,49.16354839,50.83645161,0,0,0,0,2.511558917,1.032952936,1.74,45,-0.7153,2.46,90.4,53,-0.848,91.2,76.5,51,-0.634,77.1,62.5,46,-0.51,63,1977937,0.152618596,577.52,1495.769933,87,0.35,0.91,84,577.87,1496.68,88,0,15.34490585,15.34490585,0.313995108,0.445905052,621062.5422,0.188612565,0.667657256,836.3456421,943.7774658,107.4318237,891.3065803,18.78882544,1762948264,891.7924805,915.6505981,0,7468151,7468151,1717.117964,82775.58077,3396351155,2,67,-36353101824,36108042240,72461144064,88598.60474,679120809.6,1.75E+11,0,279228512,-20776292352,18022060032,38798352384,15023307.5,349664345.3,2.97E+13,0,138752374.4,-20640854016,21495713792,42136567808,15142453.24,424706940.2,3.00E+13,0,190454406.4
NV,Clark County,2020,8,1,222,1.841612903,13.94483871,45.57903226,38.06193548,0.573548387,0,25.92123445,12.74339433,0.06,8,-0.8356,0.9,102.7,128,6.348,96.4,89.4,128,5.877,83.5,76.2,127,5.515,70.7,27104326,2.091383179,7891.42,20438.68,6,169.38,438.69,2,8060.8,20877.38,6,0,78.0610733,78.0610733,8.300512938,9.287194533,224979808.6,3.902926445,22.8973217,144.0630493,3628.923828,3484.860779,1008.17185,487.2594773,27340387583,914.6258545,1681.684082,0,45200532,45200532,7203.62135,448938.5703,1.95E+11,2,114,-2.75E+11,3.10E+11,5.85E+11,171612185.9,5578047903,4.65E+15,35770.34375,4632771584,-2.75E+11,3.10E+11,5.85E+11,171612185.9,5578047903,4.65E+15,35770.34375,4632771584,-2.58E+11,2.52E+11,5.10E+11,171624912.5,5102753480,4.65E+15,8305664,4402522112
VA,Accomack County,2020,8,1,60,50.27483871,40.03483871,9.690322581,0,0,0,9.840288359,6.399370467,7.2,111,2.812,4.39,85.4,94,1.828,83.6,78.5,119,3.117,75.4,71.5,124,4.318,67.2,4097913,0.316196991,449.5,1164.2,36,860.54,2228.79,1,1310.04,3392.99,1,0,16.2040844,16.2040844,0.180350686,0.472678085,739061.4208,0,0.507402527,-2.126105547,39.73215485,41.85826039,1.637225239,3.742382408,6719751.957,0,8.715120792,0,5324367,5324367,3175.152002,109655.3593,13031947818,12,272,-25293377536,43306127360,68599504896,2759.378676,875098446.4,11325466908,0,350706880,-15466756096,22451828736,37918584832,12222497.98,419658905.1,5.02E+13,0,169065465.6,-21250611200,15943218176,37193829376,12934324.18,556090228.7,5.31E+13,0,241455043.2
VA,Albemarle County,2020,8,13,1,98.76709677,1.232903226,0,0,0,0,59.82112472,25.26161307,7.99,117,3.6447,4.35,84.7,73,0.848,83.9,75.6,107,2.387,73.2,66.4,122,3.835,62.6,2500327,0.192926466,720.7,1866.6,6,5.42,14.04,45,726.12,1880.64,8,0,47.33563614,47.33563614,7.669274507,6.000676535,19175694.12,5.839859009,16.72759132,29.26949883,1032.327393,1003.057894,225.8815807,144.8752509,564777815,177.223465,385.9023132,0,15437743,15437743,3819.038936,192166.1248,9548846165,1,31,-77610065920,84017963008,1.62E+11,520334.7186,6800694327,1.30E+12,663523712,7044508160,-55141769216,44232171520,99373940736,121915624.1,3976510836,3.05E+14,311854464,4110586470,-51692343296,60345135104,1.12E+11,121484479.5,3882516578,3.04E+14,-216592256,4500623360
VA,Augusta County,2020,8,15,0,100,0,0,0,0,0,30.84763692,12.99253933,10,128,6.127,3.87,81.8,81,0.953,80.8,72,98,1.89,70.1,62.3,116,2.926,59.4,3349309,0.258434336,967,2504.52,2,3.86,10,56,970.86,2514.52,3,0,45.91569138,45.91569138,9.141470766,7.743450201,30617610.31,6.438438416,21.54697418,322.7993469,1360.403564,1037.604218,573.2775926,178.8327252,1920338336,525.2053833,844.2396729,0,1451500,1451500,1322.233382,28545.11705,4429155237,2,30,-71493771264,57737179136,1.29E+11,-662417.7258,5960069196,-2.22E+12,162870112,6193335808,-45074575360,39328030720,84402606080,144915804.4,3558301506,4.85E+14,157697392,3465791488,-39569190912,43484016640,83053207552,145583175,3540390661,4.88E+14,15378728,3376816640
VA,Buchanan County,2020,8,2,0,100,0,0,0,0,0,15.51718853,7.910708538,6.72,121,2.6001,4.12,81.1,36,-1.024,82.1,72.6,91,1.078,71.5,64.1,120,3.183,60.9,1714816,0.132316049,502.76,1302.14,24,1.08,2.8,95,503.84,1304.94,27,0,53.1985817,53.1985817,21.8102049,8.174203363,37400488.33,23.18642616,31.31720924,247.5454712,1127.675293,880.1298218,580.8717148,116.5012545,998219328.8,581.7860107,727.4578369,0,1045879,1045879,995.2455832,22436.77739,1710314606,1,25,-1.16E+11,1.21E+11,2.37E+11,540578.1393,17282994960,9.29E+11,-833097664,22538407936,-70891315200,1.02E+11,1.73E+11,274903783.7,10860283918,4.72E+14,107615360,13392640819,-84589256704,73633832960,1.58E+11,274372394.9,9340600044,4.72E+14,731019840,10637720371
VA,Caroline County,2020,8,1,8,91.71225806,8.281935484,0.005806452,0,0,0,22.23964214,8.945048148,11.62,126,6.9707,4.65,86.3,71,0.465,85.8,77.2,109,2.383,74.8,68.1,126,4.311,63.8,1849837,0.142734336,527.51,1366.24,18,9.36,24.24,40,536.87,1390.49,19,0,31.19955635,31.19955635,2.966791223,2.598081394,5488080.175,2.329550028,6.390864563,-1.574207067,108.2663879,109.840595,50.04154764,17.97574362,92568706.37,53.70104599,69.56333466,0,6452428,6452428,6105.003711,142019.5494,11293261750,1,36,-66234679296,58420318208,1.25E+11,-3780573.909,4985776957,-6.99E+12,58767516,5126389453,-46567428096,44626833408,91194261504,45506630.04,2721733495,8.42E+13,10216537,2633390387,-39419244544,47357775872,86777020416,49559205.59,2992394653,9.17E+13,-29166306,3171183718
VA,Chesterfield County,2020,8,7,2,98.41967742,1.580322581,0,0,0,0,323.2036193,123.2080373,12.23,126,7.6359,4.59,86.8,72,0.614,86.2,78.2,114,2.336,75.9,69.5,127,3.959,65.5,1496434,0.115465586,423.3,1096.34,41,13.66,35.38,29,436.96,1131.72,42,0,25.89081001,25.89081001,2.37968208,1.92720916,3561037.174,1.984203577,4.735317421,-27.46083069,132.9819794,160.4428101,62.85655229,25.01871296,94060681.97,65.7924881,91.34541931,0,23741224,23741224,10382.633,398034.7633,15536925028,1,38,-59162791936,60143243264,1.19E+11,-64763.20647,3427468527,-96913864109,11840515,3473139917,-33059321856,34250604544,67309926400,50271158.11,1840753819,7.52E+13,10767096.5,1879227738,-34377281536,34457124864,68834406400,50611588.58,2067442246,7.57E+13,0,2113530522
VA,Colonial Heights City,2020,8,1,0,100,0,0,0,0,0,899.0113693,402.5210084,11.96,126,7.4134,4.55,87.5,79,0.993,86.5,79.1,115,2.56,76.5,70.6,127,4.039,66.6,27064,0.002088272,7.52,19.48,125,0.29,0.75,110,7.81,20.23,125,0,17.74585915,17.74585915,1.784517582,2.281069259,48296.18385,0.896034002,4.611421061,-0.421459466,31.10536957,31.52682903,13.98811761,8.754956117,378574.4149,15.1697278,26.90920258,0,4691040,4691040,19606.09293,267416.3214,530619299,1,37,-44124917760,58721632256,1.03E+11,-969251.8872,3980764565,-26231833074,0,3366228122,-28698566656,30770939904,59469506560,58284338.37,1855391727,1.58E+12,0,1461700979,-23183968256,21765787648,44949755904,62323880.91,2614004914,1.69E+12,0,2245690701
VA,Culpeper County,2020,8,3,18,90.32258065,0.993870968,8.683548387,0,0,0,53.25756735,19.42630479,9.46,125,5.3338,4.13,85.9,81,1.373,84.5,76.2,112,2.915,73.3,66.6,126,4.568,62,1325925,0.102309028,379.23,982.2,51,3.31,8.57,64,382.54,990.77,52,0,30.75470543,30.75470543,3.419869955,2.771061506,4534491.07,2.81578064,6.962558651,31.82107544,329.8864136,298.0653381,119.3609596,30.06273007,158263680.4,114.7947922,160.8677032,0,2992864,2992864,4236.556907,82716.38912,5617356717,1,30,-54804193280,66685472768,1.21E+11,-304072.6499,4269612801,-4.03E+11,14238281,4706621952,-32793858048,39451385856,72245243904,92821386.35,2401283057,1.23E+14,51139796,2642069248,-36669485056,34625306624,71294791680,93207278.95,2503438867,1.24E+14,4565823.5,2565030400
VA,Danville City,2020,8,1,0,100,0,0,0,0,0,374.1388401,195.4481547,6.91,109,2.6216,4.29,86.6,59,-0.029,86.6,77.4,95,1.679,75.7,68.1,118,3.304,64.8,147269,0.011363349,42.93,111.19,103,1.01,2.62,97,43.94,113.8,105,0,28.31785965,28.31785965,4.153369899,2.662676496,611662.6316,3.77451849,7.658017921,110.0984955,217.5137482,107.4152527,158.3635482,19.53971762,23393938.43,159.4824982,183.1376648,0,770173,770173,2528.274913,36200.48723,373484355,1,31,-29274499072,30161623040,59436122112,4452382.671,4248580804,6.58E+11,254904784,4725602406,-20176781312,20163430400,40340211712,76825922.09,2332347536,1.13E+13,103614400,2553497446,-19310637056,22051831808,41362468864,72398355.84,2657241226,1.07E+13,-116187920,3266468915
VA,Dickenson County,2020,8,1,0,99.69806452,0.301935484,0,0,0,0,16.28595894,8.495915203,6.39,121,2.3412,4.05,81.2,43,-0.74,81.9,72.7,95,1.328,71.4,64.1,120,3.303,60.8,1134230,0.087517747,330.53,856.07,60,3.13,8.11,71,333.66,864.18,63,0,65.62763977,65.62763977,18.83391729,8.401219677,21361994.01,19.31420517,29.52485352,258.7799377,947.9511108,689.1711731,593.0922489,104.4801967,673297299.9,574.2671509,743.8246521,0,1823334,1823334,2007.889145,39534.68812,2279420010,1,26,-2.21E+11,2.16E+11,4.37E+11,2453772.929,16069278597,2.79E+12,-416746592,20437110989,-91204534272,1.24E+11,2.15E+11,317093040.2,9771298972,3.60E+14,207535616,11789146624,-1.24E+11,1.38E+11,2.62E+11,314687740.2,9039834835,3.57E+14,466104624,10441786470
VA,Fairfax County,2020,8,11,2,98.15258065,1.847419355,0,0,0,0,1091.598396,406.3040544,8.21,121,3.9407,4.27,85.8,90,1.849,84,77.4,119,3.448,74,68.9,126,4.955,63.9,1414512,0.109144444,390.97,1012.61,47,15.28,39.58,26,406.25,1052.18,48,0,42.40537643,42.40537643,2.97321719,2.52041488,4205651.394,2.371017933,6.132602024,-33.75182724,171.9189758,205.6708031,80.35358389,36.04433715,113823664,87.38097382,120.1926727,0,2141407,2141407,1244.689276,38475.93404,1763145923,1,33,-54032789504,48642871296,1.03E+11,-62235.99246,3034656643,-88159461572,0,3223691213,-24058142720,30064220160,54122362880,67825814.58,1621554388,9.61E+13,3657509,1684286029,-40493080576,43480268800,83973349376,67895682.04,1957886841,9.62E+13,0,1946746035
VA,Fauquier County,2020,8,4,23,85.58516129,6.09516129,8.319677419,0,0,0,43.27436147,16.77022316,8.52,125,4.3825,4.14,85,83,1.362,83.6,75.8,114,3.082,72.7,66.6,127,4.819,61.8,2266848,0.174911111,647.45,1676.89,8,3.78,9.79,57,651.23,1686.68,11,0,35.054142,35.054142,4.44175594,3.856442338,10068785.57,3.290042996,9.655179119,47.85042572,671.2648926,623.4144669,161.9076175,77.29849797,367019958.9,150.6486282,245.9951599,0,2860654,2860654,1290.3753,42343.40516,2925084669,1,31,-54683267072,60548882432,1.15E+11,-647959.3183,4376676245,-1.47E+12,-48568360,4933426176,-34971746304,33655558144,68627304448,105451211.4,2530990989,2.39E+14,50607380,2862356506,-37973417984,34287058944,72260476928,106188469.6,2491273669,2.41E+14,62616848,2634859520
VA,Floyd County,2020,8,1,9,90.92935484,9.070645161,0,0,0,0,15.66417563,8.027016627,8.69,123,4.409,4.28,78.2,54,-0.201,78.4,70.2,103,1.922,68.3,62.1,121,3.947,58.2,1295981,0.099998534,380.42,985.28,50,0.87,2.25,99,381.29,987.54,53,0,50.25725174,50.25725174,9.436870678,5.786058721,12230005.1,8.258638382,17.25566483,470.6038513,1202.99707,732.393219,788.4090087,74.73100956,1021763096,783.670166,887.6485596,0,962040,962040,1033.874286,20632.12411,1339881431,1,25,-49811046400,64599556096,1.14E+11,4043658.672,6667869198,5.24E+12,389100576,7358501888,-39886659584,39132999680,79019659264,187696466.5,3901596633,2.43E+14,295446208,4246750720,-43169972224,39363850240,82533822464,183652807.8,4036410243,2.38E+14,-52329512,4535400448
